2020-04-20 16:04:251 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-20 17:04:325 INFO  OpenAccountPage :51 - Clicking on currency button [[ChromeDriver: chrome on WINDOWS (43ce27f1cbdd86a2bdc2f163d05aa118)] -> xpath: //select[@id='userSelect']]
2020-04-20 17:04:576 INFO  OpenAccountPage :57 - Selecting currency as pound [[ChromeDriver: chrome on WINDOWS (43ce27f1cbdd86a2bdc2f163d05aa118)] -> xpath: //option[contains(text(),'Pound')]]
2020-04-20 17:04:437 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-20 17:04:423 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-20 17:04:568 INFO  HomePage :24 - Clicking on bank manager login button [[ChromeDriver: chrome on WINDOWS (8d48f1f40fd2070a45bd69b499a6e2d5)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2020-04-20 17:04:848 INFO  BankManagerLoginPage :31 - Clicking to add customer [[ChromeDriver: chrome on WINDOWS (8d48f1f40fd2070a45bd69b499a6e2d5)] -> xpath: //button[contains(text(),'Add Customer')]]
2020-04-20 17:04:75 INFO  AddCustomerPage :28 - Enter first name Hermoine First name field[[ChromeDriver: chrome on WINDOWS (8d48f1f40fd2070a45bd69b499a6e2d5)] -> xpath: //input[@placeholder='First Name']]
2020-04-20 17:04:327 INFO  AddCustomerPage :34 - Enter last name GrangerLast name field [[ChromeDriver: chrome on WINDOWS (8d48f1f40fd2070a45bd69b499a6e2d5)] -> xpath: //input[@placeholder='Last Name']]
2020-04-20 17:04:659 INFO  AddCustomerPage :40 - Enter post code E859ACPost code field[[ChromeDriver: chrome on WINDOWS (8d48f1f40fd2070a45bd69b499a6e2d5)] -> xpath: //input[@placeholder='Post Code']]
2020-04-20 17:04:709 INFO  AddCustomerPage :45 - Clicking on add customer button [[ChromeDriver: chrome on WINDOWS (8d48f1f40fd2070a45bd69b499a6e2d5)] -> xpath: //button[@class='btn btn-default']]
2020-04-20 17:04:733 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-20 17:04:313 INFO  HomePage :24 - Clicking on bank manager login button [[ChromeDriver: chrome on WINDOWS (db0281a21890a0a7835c6abaed6eb7ce)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2020-04-20 17:04:417 INFO  OpenAccountPage :33 - Clicking on open account button [[ChromeDriver: chrome on WINDOWS (db0281a21890a0a7835c6abaed6eb7ce)] -> xpath: //button[contains(text(),'Open Account')]]
2020-04-20 17:04:482 INFO  OpenAccountPage :39 - Clicking on customer name [[ChromeDriver: chrome on WINDOWS (db0281a21890a0a7835c6abaed6eb7ce)] -> xpath: //select[@id='userSelect']]
2020-04-20 17:04:640 INFO  OpenAccountPage :45 - Selecting customer name [[ChromeDriver: chrome on WINDOWS (db0281a21890a0a7835c6abaed6eb7ce)] -> xpath: //option[contains(text(),'Hermoine Granger')]]
2020-04-20 17:04:113 INFO  OpenAccountPage :51 - Clicking on currency button [[ChromeDriver: chrome on WINDOWS (db0281a21890a0a7835c6abaed6eb7ce)] -> xpath: //select[@id='userSelect']]
2020-04-20 17:04:213 INFO  OpenAccountPage :57 - Selecting currency as pound [[ChromeDriver: chrome on WINDOWS (db0281a21890a0a7835c6abaed6eb7ce)] -> xpath: //option[contains(text(),'Pound')]]
2020-04-20 17:04:254 INFO  OpenAccountPage :62 - Clicking on process button [[ChromeDriver: chrome on WINDOWS (db0281a21890a0a7835c6abaed6eb7ce)] -> xpath: //button[contains(text(),'Process')]]
2020-04-20 17:04:744 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-20 17:04:420 INFO  HomePage :30 - Clicking on customer login button [[ChromeDriver: chrome on WINDOWS (869ad0e5c77baa8a8b7a8acb6b93631d)] -> xpath: //button[contains(text(),'Customer Login')]]
2020-04-20 17:04:296 INFO  CustomerPage :28 - Clicking on your name [[ChromeDriver: chrome on WINDOWS (869ad0e5c77baa8a8b7a8acb6b93631d)] -> id: userSelect]
2020-04-20 17:04:509 INFO  CustomerPage :34 - Clicking on select name [[ChromeDriver: chrome on WINDOWS (869ad0e5c77baa8a8b7a8acb6b93631d)] -> xpath: //option[contains(text(),'Hermoine Granger')]]
2020-04-20 17:04:684 INFO  CustomerPage :40 - Clicking on login button [[ChromeDriver: chrome on WINDOWS (869ad0e5c77baa8a8b7a8acb6b93631d)] -> xpath: //button[@class='btn btn-default']]
2020-04-20 17:04:26 INFO  CustomerLoginPage :24 - Getting logout text [[ChromeDriver: chrome on WINDOWS (869ad0e5c77baa8a8b7a8acb6b93631d)] -> xpath: //button[@class='btn logout']]
2020-04-20 17:04:138 INFO  CustomerLoginPage :30 - Clicking on logout button [[ChromeDriver: chrome on WINDOWS (869ad0e5c77baa8a8b7a8acb6b93631d)] -> xpath: //button[@class='btn logout']]
2020-04-20 17:04:326 INFO  CustomerPage :45 - Getting your name message [[ChromeDriver: chrome on WINDOWS (869ad0e5c77baa8a8b7a8acb6b93631d)] -> xpath: //label[contains(text(),'Your Name :')]]
2020-04-20 17:04:461 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-20 17:04:32 INFO  HomePage :30 - Clicking on customer login button [[ChromeDriver: chrome on WINDOWS (0323af55f464582d5546261cbe245bde)] -> xpath: //button[contains(text(),'Customer Login')]]
2020-04-20 17:04:494 INFO  CustomerPage :28 - Clicking on your name [[ChromeDriver: chrome on WINDOWS (0323af55f464582d5546261cbe245bde)] -> id: userSelect]
2020-04-20 17:04:20 INFO  CustomerPage :34 - Clicking on select name [[ChromeDriver: chrome on WINDOWS (0323af55f464582d5546261cbe245bde)] -> xpath: //option[contains(text(),'Hermoine Granger')]]
2020-04-20 17:04:196 INFO  CustomerPage :40 - Clicking on login button [[ChromeDriver: chrome on WINDOWS (0323af55f464582d5546261cbe245bde)] -> xpath: //button[@class='btn btn-default']]
2020-04-20 17:04:769 INFO  AccountPage :36 - Clicking on deposit button [[ChromeDriver: chrome on WINDOWS (0323af55f464582d5546261cbe245bde)] -> xpath: //button[contains(text(),'Deposit')]]
2020-04-20 17:04:219 INFO  AccountPage :42 - Enter amount to deposit 100Enter amount [[ChromeDriver: chrome on WINDOWS (0323af55f464582d5546261cbe245bde)] -> xpath: //input[@placeholder='amount']]
2020-04-20 17:04:390 INFO  AccountPage :48 - clicking on deposit feature [[ChromeDriver: chrome on WINDOWS (0323af55f464582d5546261cbe245bde)] -> xpath: //button[@class='btn btn-default']]
2020-04-20 17:04:428 INFO  AccountPage :53 - Getting text deposit successful message [[ChromeDriver: chrome on WINDOWS (0323af55f464582d5546261cbe245bde)] -> xpath: //span[@class='error ng-binding']]
2020-04-20 17:04:707 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-20 17:04:668 INFO  HomePage :30 - Clicking on customer login button [[ChromeDriver: chrome on WINDOWS (837428d7d741bb618845c35a007781ee)] -> xpath: //button[contains(text(),'Customer Login')]]
2020-04-20 17:04:72 INFO  CustomerPage :28 - Clicking on your name [[ChromeDriver: chrome on WINDOWS (837428d7d741bb618845c35a007781ee)] -> id: userSelect]
2020-04-20 17:04:225 INFO  CustomerPage :34 - Clicking on select name [[ChromeDriver: chrome on WINDOWS (837428d7d741bb618845c35a007781ee)] -> xpath: //option[contains(text(),'Hermoine Granger')]]
2020-04-20 17:04:440 INFO  CustomerPage :40 - Clicking on login button [[ChromeDriver: chrome on WINDOWS (837428d7d741bb618845c35a007781ee)] -> xpath: //button[@class='btn btn-default']]
2020-04-20 17:04:732 INFO  AccountPage :60 - Clicking on withdrawal button [[ChromeDriver: chrome on WINDOWS (837428d7d741bb618845c35a007781ee)] -> xpath: //button[contains(text(),'Withdrawl')]]
2020-04-20 17:04:110 INFO  AccountPage :66 - Clicking on withdrawal button 50withdrawal amount [[ChromeDriver: chrome on WINDOWS (837428d7d741bb618845c35a007781ee)] -> xpath: //input[@placeholder='amount']]
2020-04-20 17:04:260 INFO  AccountPage :72 - Clicking on withdrawal feature [[ChromeDriver: chrome on WINDOWS (837428d7d741bb618845c35a007781ee)] -> xpath: //button[@class='btn btn-default']]
2020-04-20 17:04:275 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-20 17:04:264 INFO  HomePage :24 - Clicking on bank manager login button [[ChromeDriver: chrome on WINDOWS (22a6bd2a8bf071326f2c0d79302c75df)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2020-04-20 17:04:528 INFO  BankManagerLoginPage :37 - Clicking on customer button [[ChromeDriver: chrome on WINDOWS (22a6bd2a8bf071326f2c0d79302c75df)] -> xpath: //button[contains(text(),'Customers')]]
2020-04-20 17:04:32 INFO  BankManagerLoginPage :43 - Clicking button to search customer [[ChromeDriver: chrome on WINDOWS (22a6bd2a8bf071326f2c0d79302c75df)] -> xpath: //input[@placeholder='Search Customer']]
2020-04-20 17:04:387 INFO  BankManagerLoginPage :49 - Entering customer name HermoineCustomer name field[[ChromeDriver: chrome on WINDOWS (22a6bd2a8bf071326f2c0d79302c75df)] -> xpath: //input[@placeholder='Search Customer']]
2020-04-20 17:04:910 INFO  BankManagerLoginPage :55 - Clicking to delete customer Proxy element for: DefaultElementLocator 'By.xpath: //button[contains(text(),'Delete')]'
2020-04-22 20:04:262 INFO  BrowserSelector :21 - Launching chrome browser
2020-04-22 20:04:155 INFO  HomePage :22 - Clicking on bank manager login button [[ChromeDriver: chrome on WINDOWS (7e41d1f09cb1417b7d27b173fb35df52)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2020-04-22 20:04:403 INFO  BankManagerLoginPage :29 - Clicking to add customer [[ChromeDriver: chrome on WINDOWS (7e41d1f09cb1417b7d27b173fb35df52)] -> xpath: //button[contains(text(),'Add Customer')]]
2020-04-22 20:04:699 INFO  AddCustomerPage :26 - Enter first name Hermoine First name field[[ChromeDriver: chrome on WINDOWS (7e41d1f09cb1417b7d27b173fb35df52)] -> xpath: //input[@placeholder='First Name']]
2020-04-22 20:04:815 INFO  AddCustomerPage :32 - Enter last name GrangerLast name field [[ChromeDriver: chrome on WINDOWS (7e41d1f09cb1417b7d27b173fb35df52)] -> xpath: //input[@placeholder='Last Name']]
2020-04-22 20:04:929 INFO  AddCustomerPage :38 - Enter post code E859ACPost code field[[ChromeDriver: chrome on WINDOWS (7e41d1f09cb1417b7d27b173fb35df52)] -> xpath: //input[@placeholder='Post Code']]
2020-04-22 20:04:950 INFO  AddCustomerPage :43 - Clicking on add customer button [[ChromeDriver: chrome on WINDOWS (7e41d1f09cb1417b7d27b173fb35df52)] -> xpath: //button[@class='btn btn-default']]
2020-04-22 20:04:704 INFO  BrowserSelector :21 - Launching chrome browser
2020-04-22 20:04:517 INFO  HomePage :22 - Clicking on bank manager login button [[ChromeDriver: chrome on WINDOWS (50ad0be555e458d613ef7163a68a8bf4)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2020-04-22 20:04:766 INFO  OpenAccountPage :31 - Clicking on open account button [[ChromeDriver: chrome on WINDOWS (50ad0be555e458d613ef7163a68a8bf4)] -> xpath: //button[contains(text(),'Open Account')]]
2020-04-22 20:04:48 INFO  OpenAccountPage :37 - Clicking on customer name [[ChromeDriver: chrome on WINDOWS (50ad0be555e458d613ef7163a68a8bf4)] -> xpath: //select[@id='userSelect']]
2020-04-22 20:04:124 INFO  OpenAccountPage :43 - Selecting customer name [[ChromeDriver: chrome on WINDOWS (50ad0be555e458d613ef7163a68a8bf4)] -> xpath: //option[contains(text(),'Hermoine Granger')]]
2020-04-22 20:04:397 INFO  OpenAccountPage :49 - Clicking on currency button [[ChromeDriver: chrome on WINDOWS (50ad0be555e458d613ef7163a68a8bf4)] -> xpath: //select[@id='userSelect']]
2020-04-22 20:04:468 INFO  OpenAccountPage :55 - Selecting currency as pound [[ChromeDriver: chrome on WINDOWS (50ad0be555e458d613ef7163a68a8bf4)] -> xpath: //option[contains(text(),'Pound')]]
2020-04-22 20:04:488 INFO  OpenAccountPage :60 - Clicking on process button [[ChromeDriver: chrome on WINDOWS (50ad0be555e458d613ef7163a68a8bf4)] -> xpath: //button[contains(text(),'Process')]]
2020-04-22 20:04:812 INFO  BrowserSelector :21 - Launching chrome browser
2020-04-22 20:04:755 INFO  HomePage :28 - Clicking on customer login button [[ChromeDriver: chrome on WINDOWS (46826338a3dc8998556efec90bc0ec6d)] -> xpath: //button[contains(text(),'Customer Login')]]
2020-04-22 20:04:36 INFO  CustomerPage :26 - Clicking on your name [[ChromeDriver: chrome on WINDOWS (46826338a3dc8998556efec90bc0ec6d)] -> id: userSelect]
2020-04-22 20:04:105 INFO  CustomerPage :32 - Clicking on select name [[ChromeDriver: chrome on WINDOWS (46826338a3dc8998556efec90bc0ec6d)] -> xpath: //option[contains(text(),'Hermoine Granger')]]
2020-04-22 20:04:319 INFO  CustomerPage :38 - Clicking on login button [[ChromeDriver: chrome on WINDOWS (46826338a3dc8998556efec90bc0ec6d)] -> xpath: //button[@class='btn btn-default']]
2020-04-22 20:04:576 INFO  CustomerLoginPage :22 - Getting logout text [[ChromeDriver: chrome on WINDOWS (46826338a3dc8998556efec90bc0ec6d)] -> xpath: //button[@class='btn logout']]
2020-04-22 20:04:616 INFO  CustomerLoginPage :28 - Clicking on logout button [[ChromeDriver: chrome on WINDOWS (46826338a3dc8998556efec90bc0ec6d)] -> xpath: //button[@class='btn logout']]
2020-04-22 20:04:697 INFO  CustomerPage :43 - Getting your name message [[ChromeDriver: chrome on WINDOWS (46826338a3dc8998556efec90bc0ec6d)] -> xpath: //label[contains(text(),'Your Name :')]]
2020-04-22 20:04:396 INFO  BrowserSelector :21 - Launching chrome browser
2020-04-22 20:04:173 INFO  HomePage :28 - Clicking on customer login button [[ChromeDriver: chrome on WINDOWS (03093fa1a271f1a3a5b2e00d11b6175a)] -> xpath: //button[contains(text(),'Customer Login')]]
2020-04-22 20:04:453 INFO  CustomerPage :26 - Clicking on your name [[ChromeDriver: chrome on WINDOWS (03093fa1a271f1a3a5b2e00d11b6175a)] -> id: userSelect]
2020-04-22 20:04:532 INFO  CustomerPage :32 - Clicking on select name [[ChromeDriver: chrome on WINDOWS (03093fa1a271f1a3a5b2e00d11b6175a)] -> xpath: //option[contains(text(),'Hermoine Granger')]]
2020-04-22 20:04:784 INFO  CustomerPage :38 - Clicking on login button [[ChromeDriver: chrome on WINDOWS (03093fa1a271f1a3a5b2e00d11b6175a)] -> xpath: //button[@class='btn btn-default']]
2020-04-22 20:04:947 INFO  AccountPage :34 - Clicking on deposit button [[ChromeDriver: chrome on WINDOWS (03093fa1a271f1a3a5b2e00d11b6175a)] -> xpath: //button[contains(text(),'Deposit')]]
2020-04-22 20:04:201 INFO  AccountPage :40 - Enter amount to deposit 100Enter amount [[ChromeDriver: chrome on WINDOWS (03093fa1a271f1a3a5b2e00d11b6175a)] -> xpath: //input[@placeholder='amount']]
2020-04-22 20:04:449 INFO  AccountPage :46 - clicking on deposit feature [[ChromeDriver: chrome on WINDOWS (03093fa1a271f1a3a5b2e00d11b6175a)] -> xpath: //button[@class='btn btn-default']]
2020-04-22 20:04:477 INFO  AccountPage :51 - Getting text deposit successful message [[ChromeDriver: chrome on WINDOWS (03093fa1a271f1a3a5b2e00d11b6175a)] -> xpath: //span[@class='error ng-binding']]
2020-04-22 20:04:163 INFO  BrowserSelector :21 - Launching chrome browser
2020-04-22 20:04:06 INFO  HomePage :28 - Clicking on customer login button [[ChromeDriver: chrome on WINDOWS (83e9432d3baffc6bd75d9dfc98312587)] -> xpath: //button[contains(text(),'Customer Login')]]
2020-04-22 20:04:293 INFO  CustomerPage :26 - Clicking on your name [[ChromeDriver: chrome on WINDOWS (83e9432d3baffc6bd75d9dfc98312587)] -> id: userSelect]
2020-04-22 20:04:359 INFO  CustomerPage :32 - Clicking on select name [[ChromeDriver: chrome on WINDOWS (83e9432d3baffc6bd75d9dfc98312587)] -> xpath: //option[contains(text(),'Hermoine Granger')]]
2020-04-22 20:04:656 INFO  CustomerPage :38 - Clicking on login button [[ChromeDriver: chrome on WINDOWS (83e9432d3baffc6bd75d9dfc98312587)] -> xpath: //button[@class='btn btn-default']]
2020-04-22 20:04:853 INFO  AccountPage :58 - Clicking on withdrawal button [[ChromeDriver: chrome on WINDOWS (83e9432d3baffc6bd75d9dfc98312587)] -> xpath: //button[contains(text(),'Withdrawl')]]
2020-04-22 20:04:105 INFO  AccountPage :64 - Clicking on withdrawal button 50withdrawal amount [[ChromeDriver: chrome on WINDOWS (83e9432d3baffc6bd75d9dfc98312587)] -> xpath: //input[@placeholder='amount']]
2020-04-22 20:04:188 INFO  AccountPage :70 - Clicking on withdrawal feature [[ChromeDriver: chrome on WINDOWS (83e9432d3baffc6bd75d9dfc98312587)] -> xpath: //button[@class='btn btn-default']]
2020-04-22 20:04:859 INFO  BrowserSelector :21 - Launching chrome browser
2020-04-22 20:04:278 INFO  HomePage :22 - Clicking on bank manager login button [[ChromeDriver: chrome on WINDOWS (ce22427b6616a429860a6a885aa344f6)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2020-04-22 20:04:524 INFO  BankManagerLoginPage :35 - Clicking on customer button [[ChromeDriver: chrome on WINDOWS (ce22427b6616a429860a6a885aa344f6)] -> xpath: //button[contains(text(),'Customers')]]
2020-04-22 20:04:07 INFO  BankManagerLoginPage :41 - Clicking button to search customer [[ChromeDriver: chrome on WINDOWS (ce22427b6616a429860a6a885aa344f6)] -> xpath: //input[@placeholder='Search Customer']]
2020-04-22 20:04:93 INFO  BankManagerLoginPage :47 - Entering customer name HermoineCustomer name field[[ChromeDriver: chrome on WINDOWS (ce22427b6616a429860a6a885aa344f6)] -> xpath: //input[@placeholder='Search Customer']]
2020-04-22 20:04:226 INFO  BankManagerLoginPage :53 - Clicking to delete customer Proxy element for: DefaultElementLocator 'By.xpath: //button[contains(text(),'Delete')]'
